CustomerID,Gender,ZIP,SocioEconomicIndex,PD_Rating,ReturningCustomer,BackupCard,StandingOrder,CreditProducts,CreditProductCode,IsBankCard,CardStatus,DebtHistory_1_Date,DebtHistory_1_Amount,DebtHistory_1_ReturnReason,DebtHistory_1_CollectionChannel,DebtHistory_1_CollectionChannelCode,DebtHistory_1_CollectionDays,DebtHistory_2_Date,DebtHistory_2_Amount,DebtHistory_2_ReturnReason,DebtHistory_2_CollectionChannel,DebtHistory_2_CollectionChannelCode,DebtHistory_2_CollectionDays,DebtHistory_3_Date,DebtHistory_3_Amount,DebtHistory_3_ReturnReason,DebtHistory_3_CollectionChannel,DebtHistory_3_CollectionChannelCode,DebtHistory_3_CollectionDays,DebtHistory_4_Date,DebtHistory_4_Amount,DebtHistory_4_ReturnReason,DebtHistory_4_CollectionChannel,DebtHistory_4_CollectionChannelCode,DebtHistory_4_CollectionDays,DebtHistory_5_Date,DebtHistory_5_Amount,DebtHistory_5_ReturnReason,DebtHistory_5_CollectionChannel,DebtHistory_5_CollectionChannelCode,DebtHistory_5_CollectionDays,Alert_1_Code,Alert_1_Date,Alert_2_Code,Alert_2_Date,Alert_3_Code,Alert_3_Date,Alert_4_Code,Alert_4_Date,Alert_5_Code,Alert_5_Date
600084,Female,96901,4,Medium,0,1,0,CreditCard,4,1,Blocked,2021-05-06,280.55,InsufficientFunds,App,3,62,,,,,,,,,,,,,,,,,,,,,,,,,116,2020-07-01,115,2017-11-24,194,2019-12-12,,,,
600085,Other,59962,5,Low,0,1,1,Loan,3,1,Blocked,2017-07-20,14608.64,TechnicalError,App,1,92,2017-09-18,1703.13,CardExpired,Branch,1,168,2017-11-17,5367.64,CardExpired,Branch,1,173,,,,,,,,,,,,,,,165,2025-02-15,,,,,,
600086,Other,24179,7,Medium,0,1,0,CreditCard,4,0,Active,2024-12-09,9175.46,TechnicalError,Branch,1,40,2025-02-07,6399.33,CardExpired,Branch,2,161,2025-04-08,14930.71,CardExpired,CallCenter,3,78,,,,,,,,,,,,,,,132,2016-12-11,,,,,140,2018-06-05
600087,Other,82580,8,Low,0,0,0,Loan,3,0,Active,2025-10-21,14734.36,TechnicalError,Branch,3,84,2025-12-20,5672.86,CardExpired,CallCenter,1,204,2026-02-18,174.98,TechnicalError,App,3,229,2026-04-19,3313.36,CardExpired,CallCenter,3,3,,,,,,,161,2025-07-17,137,2017-09-01,,,,,189,2022-01-26
600088,Male,27057,8,Medium,1,0,0,Loan,1,0,Active,2025-03-23,10243.09,InsufficientFunds,CallCenter,1,227,2025-05-22,4201.52,TechnicalError,App,3,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600089,Other,22614,5,High,0,0,1,Mortgage,3,0,Expired,2016-10-15,9365.84,InsufficientFunds,CallCenter,1,110,2016-12-14,11142.23,InsufficientFunds,Branch,2,194,2017-02-12,2129.84,CardExpired,CallCenter,1,123,2017-04-13,2022.81,CardExpired,CallCenter,3,75,,,,,,,,,132,2020-09-09,172,2018-12-01,124,2021-11-24,,
600090,Other,19560,8,High,1,0,0,Loan,3,1,Blocked,2022-09-30,13643.51,TechnicalError,CallCenter,2,67,2022-11-29,3743.86,InsufficientFunds,App,1,178,2023-01-28,7127.52,InsufficientFunds,Branch,3,94,2023-03-29,13331.37,TechnicalError,App,1,130,2023-05-28,10454.92,CardExpired,App,3,66,195,2020-09-29,,,,,120,2016-12-09,,
600091,Male,76299,5,Low,1,0,1,Mortgage,4,1,Blocked,2022-11-20,11191.57,InsufficientFunds,CallCenter,3,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2020-02-22,,,,
600092,Other,50352,4,Low,0,0,1,Loan,1,1,Active,2021-02-13,11085.1,InsufficientFunds,App,2,73,2021-04-14,11786.79,InsufficientFunds,Branch,1,78,2021-06-13,8362.24,TechnicalError,CallCenter,3,15,,,,,,,,,,,,,105,2026-03-06,153,2024-11-23,,,,,,
600093,Male,37369,4,Low,0,1,0,CreditCard,2,0,Expired,2018-01-06,4459.84,TechnicalError,App,3,11,2018-03-07,2827.42,TechnicalError,Branch,1,144,2018-05-06,1716.93,CardExpired,App,3,204,2018-07-05,10564.84,TechnicalError,Branch,2,224,2018-09-03,11631.52,TechnicalError,Branch,3,160,,,,,,,,,167,2020-11-14
600094,Male,17511,8,Medium,1,1,0,Loan,2,1,Expired,2018-02-19,7780.84,CardExpired,Branch,1,97,2018-04-20,11117.78,TechnicalError,CallCenter,2,165,2018-06-19,4104.7,InsufficientFunds,CallCenter,2,68,2018-08-18,3221.98,CardExpired,Branch,2,199,,,,,,,,,,,194,2017-03-07,106,2022-09-30,142,2021-09-28
600095,Other,94072,4,Low,1,1,1,Loan,4,0,Active,2016-01-26,12675.89,TechnicalError,App,3,196,2016-03-26,11926.08,TechnicalError,App,2,200,2016-05-25,12734.49,InsufficientFunds,Branch,1,74,2016-07-24,2698.75,InsufficientFunds,CallCenter,2,208,,,,,,,,,,,105,2021-04-24,,,,
600096,Female,19041,9,Low,0,0,0,Loan,2,1,Expired,2019-05-21,11604.97,InsufficientFunds,Branch,2,138,2019-07-20,12151.83,InsufficientFunds,CallCenter,2,197,2019-09-18,722.87,TechnicalError,App,2,234,2019-11-17,13323.55,CardExpired,CallCenter,3,31,,,,,,,,,,,,,,,,
600097,Male,74241,3,Low,1,1,1,CreditCard,2,1,Expired,2019-09-26,13925.79,TechnicalError,CallCenter,2,203,2019-11-25,8860.57,InsufficientFunds,Branch,1,103,2020-01-24,4089.96,TechnicalError,Branch,1,112,2020-03-24,538.94,InsufficientFunds,Branch,2,207,,,,,,,,,,,,,,,197,2023-10-07
600098,Male,91869,1,Medium,0,1,0,Loan,2,1,Expired,2025-08-05,9964.72,TechnicalError,CallCenter,1,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,2024-12-23,,
600099,Female,70440,5,High,1,1,1,Mortgage,3,0,Active,2017-12-13,1427.47,TechnicalError,App,1,33,2018-02-11,5404.68,TechnicalError,CallCenter,2,228,2018-04-12,3444.15,CardExpired,App,1,85,2018-06-11,9663.66,InsufficientFunds,Branch,3,128,2018-08-10,4631.24,TechnicalError,Branch,3,73,,,114,2025-12-20,,,112,2025-08-31,,
600100,Other,32209,5,High,1,1,0,Loan,4,0,Expired,2017-01-03,13156.75,InsufficientFunds,App,2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,2018-02-26,116,2018-04-16
600101,Male,40690,2,Low,0,1,1,CreditCard,1,1,Blocked,2018-05-23,642.07,CardExpired,Branch,3,95,,,,,,,,,,,,,,,,,,,,,,,,,198,2024-08-18,187,2024-03-27,134,2018-05-02,132,2025-11-21,109,2020-08-22
600102,Other,34822,8,Low,1,1,1,Loan,3,1,Active,2019-03-19,656.83,CardExpired,Branch,2,239,2019-05-18,2128.92,InsufficientFunds,App,3,231,2019-07-17,6945.37,InsufficientFunds,App,2,86,2019-09-15,14006.57,InsufficientFunds,CallCenter,3,233,2019-11-14,12220.22,CardExpired,App,2,203,131,2022-09-12,161,2022-05-31,138,2019-04-19,,,,
600103,Other,81469,6,Low,0,1,0,Mortgage,4,0,Expired,2022-04-05,6818.45,InsufficientFunds,App,1,128,,,,,,,,,,,,,,,,,,,,,,,,,158,2017-01-20,,,116,2020-09-16,153,2026-05-01,,
600104,Other,91603,9,High,1,1,0,Mortgage,1,1,Active,2025-05-21,1055.6,TechnicalError,CallCenter,3,112,2025-07-20,9298.43,InsufficientFunds,CallCenter,2,205,2025-09-18,12941.02,InsufficientFunds,Branch,1,198,2025-11-17,3965.49,InsufficientFunds,App,2,188,,,,,,,,,,,114,2016-06-21,166,2023-04-06,,
600105,Male,59268,1,Low,0,0,1,Mortgage,2,0,Active,2022-12-26,1209.1,TechnicalError,CallCenter,2,164,2023-02-24,9042.64,InsufficientFunds,Branch,2,129,2023-04-25,2206.53,TechnicalError,CallCenter,1,5,2023-06-24,11066.65,InsufficientFunds,App,3,115,2023-08-23,2634.26,CardExpired,CallCenter,3,3,103,2017-04-25,166,2022-08-07,,,142,2025-03-24,127,2025-08-22
600106,Male,63009,7,Medium,0,1,0,Loan,4,1,Expired,2017-08-24,996.56,TechnicalError,CallCenter,2,89,2017-10-23,12006.63,InsufficientFunds,Branch,2,236,,,,,,,,,,,,,,,,,,,143,2019-08-14,172,2025-05-19,161,2026-03-16,,,,
600107,Other,95631,8,High,1,1,0,Mortgage,4,1,Blocked,2023-09-15,750.72,InsufficientFunds,CallCenter,2,13,2023-11-14,8607.24,CardExpired,App,3,100,,,,,,,,,,,,,,,,,,,100,2019-10-31,,,162,2026-02-10,,,,
600108,Other,28146,5,Low,0,0,0,Loan,2,1,Blocked,2021-08-25,7451.5,InsufficientFunds,App,1,209,2021-10-24,3027.43,TechnicalError,App,1,148,2021-12-23,379.17,InsufficientFunds,App,1,27,,,,,,,,,,,,,137,2022-02-22,,,,,,,,
600109,Female,11158,2,Low,1,1,0,CreditCard,1,1,Active,2018-05-01,537.53,InsufficientFunds,CallCenter,1,119,2018-06-30,6609.72,TechnicalError,CallCenter,2,188,2018-08-29,3710.87,CardExpired,App,1,96,,,,,,,,,,,,,,,,,,,,,,
600110,Female,59047,5,Low,1,1,1,Mortgage,3,1,Active,2024-08-18,1436.96,TechnicalError,App,3,24,2024-10-17,11926.82,CardExpired,CallCenter,2,18,,,,,,,,,,,,,,,,,,,,,135,2024-08-16,,,171,2023-02-09,170,2022-06-03
600111,Other,49532,9,Medium,1,1,1,Mortgage,1,0,Active,2018-06-28,2712.74,CardExpired,Branch,1,67,2018-08-27,10933.91,TechnicalError,CallCenter,3,95,,,,,,,,,,,,,,,,,,,,,173,2025-01-10,,,,,175,2026-05-19
600112,Male,53491,9,Medium,1,1,1,Loan,3,0,Blocked,2019-10-17,5949.14,TechnicalError,App,1,115,2019-12-16,9102.78,TechnicalError,App,3,188,,,,,,,,,,,,,,,,,,,,,,,,,156,2018-04-14,,
600113,Female,51394,3,Medium,1,0,0,CreditCard,4,0,Active,2018-09-11,3787.79,CardExpired,App,1,169,2018-11-10,7375.99,InsufficientFunds,Branch,2,2,2019-01-09,14102.53,CardExpired,App,1,227,2019-03-10,4534.87,InsufficientFunds,CallCenter,1,227,,,,,,,,,178,2018-09-16,192,2017-02-02,138,2022-03-21,115,2026-02-05
600114,Other,23608,8,Medium,1,0,0,Mortgage,1,1,Blocked,2022-12-20,1837.57,TechnicalError,CallCenter,2,89,2023-02-18,14029.77,TechnicalError,CallCenter,2,29,,,,,,,,,,,,,,,,,,,,,,,,,178,2018-08-19,,
600115,Other,51820,8,High,1,0,1,Loan,3,1,Expired,2022-12-23,8019.28,InsufficientFunds,Branch,2,131,,,,,,,,,,,,,,,,,,,,,,,,,,,182,2025-01-25,,,141,2022-11-03,,
600116,Male,35547,1,High,1,1,0,Mortgage,3,1,Expired,2019-03-28,4050.38,InsufficientFunds,App,3,168,2019-05-27,13137.65,CardExpired,CallCenter,3,64,,,,,,,,,,,,,,,,,,,,,161,2020-06-19,107,2018-04-17,,,140,2023-09-02
600117,Male,55741,6,Low,1,1,1,CreditCard,3,0,Blocked,2019-07-01,13089.77,TechnicalError,App,2,174,,,,,,,,,,,,,,,,,,,,,,,,,134,2025-07-12,,,,,174,2019-06-04,,
600118,Male,88345,8,Medium,1,1,1,Mortgage,4,0,Blocked,2026-04-07,11223.39,TechnicalError,App,3,180,,,,,,,,,,,,,,,,,,,,,,,,,,,175,2021-06-29,,,133,2023-05-13,134,2022-05-02
600119,Other,79033,6,Medium,0,0,0,CreditCard,2,1,Active,2025-04-17,12295.19,TechnicalError,Branch,2,188,2025-06-16,9285.25,InsufficientFunds,Branch,3,60,2025-08-15,4672.92,CardExpired,CallCenter,1,3,,,,,,,,,,,,,128,2019-02-18,,,,,,,,
600120,Other,99329,4,High,1,0,1,Mortgage,4,0,Active,2017-03-12,1546.94,CardExpired,CallCenter,1,135,2017-05-11,3605.5,CardExpired,CallCenter,2,21,2017-07-10,8587.33,TechnicalError,Branch,1,154,2017-09-08,2742.85,CardExpired,CallCenter,1,113,,,,,,,,,109,2022-01-11,106,2020-12-25,,,,
600121,Other,24741,9,Low,1,1,1,Mortgage,2,0,Blocked,2021-05-17,8156.56,InsufficientFunds,CallCenter,3,54,2021-07-16,10427.38,InsufficientFunds,App,3,192,2021-09-14,3187.51,CardExpired,Branch,3,2,,,,,,,,,,,,,,,145,2017-03-04,125,2024-09-15,155,2019-08-12,,
600122,Other,62426,4,High,1,1,1,CreditCard,1,1,Expired,2023-08-16,2423.0,TechnicalError,App,2,51,2023-10-15,5633.66,CardExpired,CallCenter,1,25,2023-12-14,5320.8,InsufficientFunds,Branch,1,100,2024-02-12,4934.87,InsufficientFunds,CallCenter,1,80,2024-04-12,12658.06,TechnicalError,Branch,2,189,,,,,,,,,,
600123,Male,56018,8,Low,0,0,0,CreditCard,2,0,Expired,2016-09-22,12954.76,TechnicalError,App,3,187,2016-11-21,1635.05,InsufficientFunds,App,2,66,2017-01-20,2864.82,CardExpired,CallCenter,1,60,2017-03-21,7664.22,TechnicalError,App,3,116,2017-05-20,4842.16,InsufficientFunds,Branch,3,52,,,,,,,,,,
600124,Female,34795,5,High,0,0,0,Loan,2,0,Expired,2017-05-01,13143.72,InsufficientFunds,App,1,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,2018-09-03,,,100,2016-11-02
600125,Other,96454,6,Low,0,0,0,Loan,3,0,Active,2024-07-19,9861.77,CardExpired,App,2,87,2024-09-17,10445.8,InsufficientFunds,App,1,37,2024-11-16,4633.88,InsufficientFunds,App,1,98,2025-01-15,3309.37,CardExpired,CallCenter,2,61,2025-03-16,8972.23,TechnicalError,CallCenter,3,153,183,2023-02-28,,,185,2023-05-26,,,110,2021-11-25
600126,Female,72825,3,Medium,0,1,0,Loan,4,1,Expired,2022-03-01,1750.4,TechnicalError,App,2,154,2022-04-30,14859.38,CardExpired,App,3,53,2022-06-29,1105.55,CardExpired,App,2,232,,,,,,,,,,,,,197,2017-05-19,,,,,,,,
600127,Other,78726,8,High,0,0,0,Loan,3,0,Blocked,2020-07-09,420.74,CardExpired,CallCenter,2,75,2020-09-07,8931.33,CardExpired,CallCenter,2,50,2020-11-06,9289.07,InsufficientFunds,App,1,201,2021-01-05,3990.88,TechnicalError,App,3,102,2021-03-06,11748.95,CardExpired,CallCenter,2,193,,,,,,,182,2025-02-03,,
600128,Male,97894,8,High,1,0,0,Loan,1,1,Blocked,2017-07-29,8909.34,TechnicalError,App,3,236,2017-09-27,116.53,InsufficientFunds,CallCenter,3,26,2017-11-26,11143.65,CardExpired,CallCenter,2,161,2018-01-25,2652.05,TechnicalError,CallCenter,3,7,,,,,,,179,2019-04-13,,,,,,,,
600129,Male,36402,6,Medium,0,0,0,Loan,2,0,Blocked,2023-05-14,13144.88,CardExpired,CallCenter,3,183,2023-07-13,7674.96,InsufficientFunds,CallCenter,1,137,,,,,,,,,,,,,,,,,,,,,,,194,2018-02-03,,,,
600130,Other,51856,9,High,1,1,0,CreditCard,4,1,Active,2019-12-11,13546.26,CardExpired,App,2,141,2020-02-09,12032.13,InsufficientFunds,Branch,1,112,,,,,,,,,,,,,,,,,,,,,,,,,,,131,2025-02-23
600131,Male,10351,9,High,1,0,0,CreditCard,1,0,Active,2017-08-20,8474.08,CardExpired,CallCenter,3,39,2017-10-19,6597.86,InsufficientFunds,App,2,99,2017-12-18,2378.57,TechnicalError,Branch,3,106,,,,,,,,,,,,,,,,,,,136,2022-04-26,,
600132,Female,48113,4,High,1,0,1,CreditCard,3,0,Blocked,2023-01-15,793.52,InsufficientFunds,App,1,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600133,Female,30762,7,Medium,1,1,1,Mortgage,3,1,Expired,2022-04-25,13388.4,TechnicalError,Branch,1,207,,,,,,,,,,,,,,,,,,,,,,,,,,,161,2016-10-20,140,2017-05-31,,,,
600134,Male,71896,1,Medium,1,1,0,Loan,1,0,Active,2020-12-28,12261.83,TechnicalError,App,3,205,,,,,,,,,,,,,,,,,,,,,,,,,,,178,2026-02-18,187,2017-01-09,161,2023-09-16,104,2025-08-07
600135,Female,23576,9,Low,1,0,1,CreditCard,2,1,Blocked,2020-12-24,7786.28,TechnicalError,CallCenter,2,116,2021-02-22,4479.02,CardExpired,App,1,180,2021-04-23,5589.75,InsufficientFunds,Branch,3,138,2021-06-22,12944.81,CardExpired,Branch,2,103,2021-08-21,9381.09,CardExpired,App,3,101,,,173,2022-08-19,,,,,,
600136,Female,38625,6,High,0,1,1,CreditCard,1,1,Blocked,2016-11-01,11122.98,TechnicalError,Branch,1,109,2016-12-31,9581.36,CardExpired,CallCenter,1,81,,,,,,,,,,,,,,,,,,,169,2017-12-10,195,2019-03-16,149,2018-03-20,174,2018-08-14,173,2021-09-06
600137,Female,82417,6,Low,0,1,0,Mortgage,3,0,Blocked,2016-03-18,13228.62,TechnicalError,App,2,142,2016-05-17,982.6,CardExpired,CallCenter,2,227,2016-07-16,1744.3,CardExpired,Branch,3,103,2016-09-14,5510.61,TechnicalError,CallCenter,2,23,2016-11-13,11529.56,TechnicalError,App,2,165,,,180,2019-04-12,,,179,2023-01-23,160,2026-01-05
600138,Female,12879,9,Low,0,0,0,Loan,1,1,Blocked,2025-07-18,9594.36,TechnicalError,Branch,1,91,2025-09-16,8367.99,CardExpired,CallCenter,1,227,2025-11-15,14302.2,TechnicalError,Branch,2,33,2026-01-14,6036.52,TechnicalError,App,1,184,2026-03-15,10187.5,TechnicalError,CallCenter,2,156,,,,,,,114,2025-06-08,,
600139,Other,48211,9,High,0,1,0,Mortgage,1,0,Active,2018-07-19,6710.66,CardExpired,App,3,234,2018-09-17,731.6,TechnicalError,Branch,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600140,Female,83647,6,Low,1,1,1,Mortgage,1,1,Blocked,2016-07-17,14858.68,InsufficientFunds,Branch,2,162,2016-09-15,7888.78,CardExpired,Branch,2,131,,,,,,,,,,,,,,,,,,,172,2017-03-17,,,,,115,2019-03-23,,
600141,Female,57036,8,Medium,0,1,0,Loan,1,0,Active,2020-05-30,146.88,TechnicalError,App,1,88,2020-07-29,10194.84,InsufficientFunds,CallCenter,3,192,2020-09-27,8852.19,CardExpired,App,3,55,2020-11-26,2330.28,TechnicalError,App,1,194,2021-01-25,2768.72,TechnicalError,CallCenter,2,130,183,2024-03-19,175,2020-01-03,133,2021-09-14,119,2016-11-14,,
600142,Other,81812,6,High,0,0,1,CreditCard,1,0,Active,2022-08-15,13742.39,TechnicalError,CallCenter,1,135,2022-10-14,7563.87,TechnicalError,CallCenter,3,197,2022-12-13,10992.41,TechnicalError,App,3,143,2023-02-11,5412.75,InsufficientFunds,Branch,1,95,,,,,,,,,,,,,,,,
600143,Male,58059,2,Low,1,0,1,Loan,1,0,Blocked,2022-11-26,1021.61,CardExpired,CallCenter,3,43,2023-01-25,729.55,CardExpired,Branch,3,75,2023-03-26,1893.81,TechnicalError,App,1,201,,,,,,,,,,,,,,,,,,,,,188,2017-03-12
600144,Female,23182,3,High,1,1,0,Loan,4,0,Active,2019-12-26,13311.61,InsufficientFunds,CallCenter,2,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,2019-10-02,147,2023-07-18
600145,Male,83461,7,Medium,0,0,0,Mortgage,2,0,Blocked,2025-05-14,13751.32,CardExpired,CallCenter,3,128,2025-07-13,3063.71,TechnicalError,Branch,2,197,2025-09-11,5157.17,TechnicalError,CallCenter,3,14,2025-11-10,6862.48,TechnicalError,App,2,165,,,,,,,,,,,,,175,2016-12-17,138,2022-09-03
600146,Other,60599,7,High,1,0,1,Loan,1,0,Active,2024-09-30,539.36,CardExpired,App,2,191,2024-11-29,10725.02,InsufficientFunds,Branch,3,75,,,,,,,,,,,,,,,,,,,,,105,2019-09-12,172,2025-05-15,,,,
600147,Other,75014,8,Medium,1,0,1,Mortgage,4,0,Blocked,2024-11-30,751.8,InsufficientFunds,Branch,2,56,,,,,,,,,,,,,,,,,,,,,,,,,180,2022-10-28,,,,,150,2021-05-02,,
600148,Other,61135,6,High,1,1,0,CreditCard,3,0,Active,2016-02-16,5944.13,InsufficientFunds,Branch,3,69,2016-04-16,11089.14,TechnicalError,Branch,1,45,2016-06-15,11716.67,CardExpired,App,3,209,2016-08-14,13696.74,CardExpired,App,3,41,2016-10-13,4734.26,TechnicalError,CallCenter,1,81,,,198,2023-08-15,180,2022-05-04,,,,
600149,Other,39266,7,High,1,0,0,CreditCard,1,0,Active,2016-09-29,4235.94,CardExpired,CallCenter,3,157,2016-11-28,11934.62,CardExpired,Branch,1,59,2017-01-27,2573.98,TechnicalError,CallCenter,1,156,2017-03-28,2302.46,InsufficientFunds,App,1,111,2017-05-27,5348.86,TechnicalError,Branch,1,26,,,171,2025-07-12,,,,,,
600150,Other,30700,1,Medium,0,0,1,Loan,2,1,Active,2022-09-14,12041.14,CardExpired,CallCenter,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2020-10-05,,,,,,
600151,Female,38052,4,High,1,1,0,Mortgage,3,1,Expired,2016-04-08,1434.23,CardExpired,Branch,3,177,2016-06-07,3884.39,CardExpired,Branch,3,220,,,,,,,,,,,,,,,,,,,,,154,2018-04-14,,,,,167,2020-05-28
600152,Female,24787,9,Low,0,0,1,Mortgage,2,0,Active,2016-03-27,5393.89,TechnicalError,Branch,3,205,2016-05-26,2349.76,InsufficientFunds,CallCenter,2,198,2016-07-25,8163.1,InsufficientFunds,App,1,6,2016-09-23,5290.37,InsufficientFunds,CallCenter,3,91,2016-11-22,7237.28,InsufficientFunds,CallCenter,1,128,,,,,,,115,2022-09-05,,
600153,Male,96407,3,Low,0,1,0,Loan,2,0,Active,2024-01-24,801.41,CardExpired,CallCenter,3,213,,,,,,,,,,,,,,,,,,,,,,,,,142,2016-07-10,,,,,,,110,2017-03-04
600154,Other,88053,6,High,0,1,1,CreditCard,1,1,Active,2023-05-26,10181.22,TechnicalError,Branch,3,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,2019-08-12
600155,Female,28757,5,Low,1,0,1,Loan,1,0,Active,2022-09-10,6399.92,CardExpired,App,3,185,2022-11-09,4876.02,TechnicalError,CallCenter,2,71,2023-01-08,2494.45,InsufficientFunds,CallCenter,3,114,2023-03-09,2974.89,InsufficientFunds,App,2,145,2023-05-08,11443.53,CardExpired,Branch,1,113,190,2017-11-21,,,104,2019-10-28,158,2023-10-06,,
600156,Other,41684,7,High,1,1,1,CreditCard,1,0,Expired,2021-01-02,3994.58,InsufficientFunds,CallCenter,3,177,,,,,,,,,,,,,,,,,,,,,,,,,143,2017-04-21,178,2018-01-14,,,,,108,2020-01-24
600157,Other,30111,2,Low,0,1,1,CreditCard,2,0,Active,2019-11-28,8411.54,CardExpired,CallCenter,2,195,2020-01-27,10655.88,TechnicalError,App,2,223,2020-03-27,4656.25,InsufficientFunds,Branch,1,99,2020-05-26,1611.96,InsufficientFunds,CallCenter,2,51,2020-07-25,8893.98,InsufficientFunds,App,2,70,161,2019-04-23,103,2021-08-17,189,2019-11-14,147,2017-08-08,,
600158,Male,62256,9,Medium,0,1,1,Mortgage,3,1,Active,2020-08-25,5517.63,TechnicalError,CallCenter,1,141,2020-10-24,1735.11,CardExpired,App,1,129,2020-12-23,2736.2,TechnicalError,CallCenter,1,79,,,,,,,,,,,,,,,,,133,2017-07-17,,,,
600159,Other,23889,4,High,0,1,1,CreditCard,4,1,Active,2018-10-03,14723.41,TechnicalError,App,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,2022-03-29,,
600160,Female,50723,9,Low,0,1,0,Loan,2,0,Blocked,2019-12-24,861.44,CardExpired,CallCenter,3,142,,,,,,,,,,,,,,,,,,,,,,,,,,,115,2020-10-24,,,,,,
600161,Other,48963,6,Low,1,0,0,Loan,3,1,Blocked,2020-11-10,6803.26,InsufficientFunds,Branch,3,14,2021-01-09,6771.73,InsufficientFunds,App,3,65,2021-03-10,13034.59,InsufficientFunds,App,1,27,,,,,,,,,,,,,198,2018-12-13,,,138,2024-01-23,,,154,2019-03-20
600162,Female,87775,9,High,0,1,1,Mortgage,4,0,Active,2022-08-18,3595.52,TechnicalError,CallCenter,1,135,2022-10-17,7643.98,TechnicalError,Branch,3,171,,,,,,,,,,,,,,,,,,,192,2020-07-09,,,,,,,111,2021-09-10
600163,Male,30315,9,High,1,1,0,Loan,4,1,Blocked,2019-01-04,3958.77,TechnicalError,Branch,2,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,2024-09-03
600164,Male,52075,7,High,0,0,1,CreditCard,2,0,Active,2017-05-04,8913.69,CardExpired,App,2,174,2017-07-03,2457.66,CardExpired,Branch,2,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600165,Male,92153,1,Low,0,1,1,Mortgage,1,0,Expired,2020-03-17,7558.65,CardExpired,CallCenter,1,174,2020-05-16,6356.59,TechnicalError,Branch,1,200,2020-07-15,4785.44,InsufficientFunds,CallCenter,2,63,,,,,,,,,,,,,,,,,,,,,,
600166,Female,39979,4,High,1,1,1,Loan,2,0,Active,2021-12-10,14737.89,InsufficientFunds,App,2,226,2022-02-08,13181.13,InsufficientFunds,App,3,27,2022-04-09,7615.07,TechnicalError,CallCenter,3,129,,,,,,,,,,,,,,,102,2025-07-13,,,,,178,2021-06-20
600167,Other,33732,5,High,0,1,0,Loan,2,0,Expired,2022-07-27,1453.16,InsufficientFunds,App,1,2,2022-09-25,1071.43,TechnicalError,CallCenter,1,34,2022-11-24,11660.9,TechnicalError,App,2,162,,,,,,,,,,,,,,,,,,,,,111,2026-02-03
600168,Female,52292,4,High,0,0,1,CreditCard,3,0,Active,2019-04-11,10357.41,TechnicalError,CallCenter,3,1,2019-06-10,3251.95,InsufficientFunds,CallCenter,1,128,2019-08-09,8982.57,CardExpired,CallCenter,1,211,2019-10-08,1239.61,InsufficientFunds,App,3,122,,,,,,,150,2016-09-24,,,156,2017-10-14,176,2023-06-09,,
600169,Female,83489,8,Medium,1,1,1,Mortgage,4,0,Active,2019-02-10,10849.77,CardExpired,CallCenter,1,23,2019-04-11,8697.51,TechnicalError,CallCenter,3,88,2019-06-10,2957.96,CardExpired,CallCenter,2,202,2019-08-09,4575.4,CardExpired,CallCenter,3,9,,,,,,,133,2025-07-10,,,160,2026-04-14,,,,
600170,Female,61947,1,High,1,1,0,Loan,1,1,Expired,2018-09-07,4868.5,CardExpired,App,1,24,2018-11-06,13360.36,CardExpired,CallCenter,1,202,2019-01-05,4989.25,TechnicalError,Branch,3,25,2019-03-06,8431.69,CardExpired,CallCenter,1,15,,,,,,,,,,,,,,,,
600171,Male,81059,5,Low,1,1,0,Loan,1,1,Active,2020-09-02,2988.67,InsufficientFunds,Branch,1,238,,,,,,,,,,,,,,,,,,,,,,,,,189,2019-03-27,102,2023-09-25,,,,,,
600172,Other,79866,8,Medium,0,0,1,Loan,1,1,Blocked,2023-05-23,2123.84,TechnicalError,CallCenter,2,7,2023-07-22,14834.76,CardExpired,Branch,1,179,2023-09-20,11193.89,TechnicalError,CallCenter,1,224,2023-11-19,9051.57,TechnicalError,CallCenter,3,205,,,,,,,,,,,,,,,,
600173,Female,79783,3,Medium,1,1,0,CreditCard,1,0,Blocked,2020-01-09,7001.65,InsufficientFunds,Branch,3,68,2020-03-09,5857.2,TechnicalError,Branch,3,165,2020-05-08,4511.49,CardExpired,App,1,207,2020-07-07,2957.07,InsufficientFunds,CallCenter,3,77,,,,,,,,,,,197,2022-07-21,,,126,2019-08-16
